,ticker,data,abertura,maximo,minimo,medio,fechamento,volume
1538,TASA4,2023-08-14,14.45207848,14.75235625,14.22929175,14.51019676,14.48113762,11105914.0
1539,TASA4,2023-08-15,14.66517884,14.66517884,14.36490106,14.490824,14.490824,7586345.0
1540,TASA4,2023-08-16,14.54894228,14.6845516,14.39396021,14.5392559,14.52956952,7500544.0
1541,TASA4,2023-08-17,14.54894228,14.57800141,14.05493691,14.19054623,14.20991899,11030759.0
1542,TASA4,2023-08-18,14.23897813,14.48113762,14.06462329,14.2970964,14.35521468,9472320.0
1543,TASA4,2023-08-21,14.35521468,14.47145124,14.13242795,14.21960537,14.19054623,13633626.0
1544,TASA4,2023-08-22,14.28671106,14.4915035,14.15018276,14.36472722,14.34522318,5773864.0
1545,TASA4,2023-08-23,14.3549752,14.46224744,14.15018276,14.32571914,14.39398329,7824630.0
1546,TASA4,2023-08-24,14.38423127,14.55001563,14.19894286,14.36472722,14.25745499,8580514.0
1547,TASA4,2023-08-25,14.32571914,14.42323935,14.15993478,14.21844691,14.23795095,7697658.0
1548,TASA4,2023-08-28,14.28671106,14.65728786,14.28671106,14.57927169,14.65728786,19063432.0
1549,TASA4,2023-08-29,14.69629595,14.94009648,14.53051159,14.77431212,14.78406414,8583136.0
1550,TASA4,2023-08-30,14.86208031,15.01811265,14.78406414,14.90108839,14.82307222,5309876.0
1551,TASA4,2023-08-31,14.82307222,14.92059243,14.38423127,14.57927169,14.4915035,6653985.0
1552,TASA4,2023-09-01,14.76456009,15.17414498,14.52075956,14.93034445,15.17414498,14437485.0
1553,TASA4,2023-09-04,15.02786467,15.16439296,14.86208031,14.98885658,14.87183233,4798141.0
1554,TASA4,2023-09-05,14.87183233,15.01811265,14.69629595,14.84257626,14.83282424,4701592.0
1555,TASA4,2023-09-06,14.84257626,14.98885658,14.74505605,14.85232828,14.77431212,5650373.0
1556,TASA4,2023-09-08,14.86208031,14.87183233,14.74505605,14.80356818,14.79381616,4071783.0
1557,TASA4,2023-09-11,14.84257626,15.11563286,14.82307222,14.98885658,15.05712073,9348218.0
1558,TASA4,2023-09-12,15.04736871,15.63248998,14.97910456,15.42769754,15.62273796,12605791.0
1559,TASA4,2023-09-13,15.61298594,16.30537944,15.61298594,16.08108296,16.17860317,19837271.0
1560,TASA4,2023-09-14,16.21761125,16.65645221,16.01281881,16.25661934,16.16885115,12985986.0
1561,TASA4,2023-09-15,16.18835519,16.27612338,15.63248998,16.02257083,16.27612338,11045840.0
1562,TASA4,2023-09-18,16.17860317,16.40289966,16.08108296,16.20785923,16.16885115,8814715.0
1563,TASA4,2023-09-19,16.16885115,16.29562742,15.87629051,16.01281881,16.00306679,5311992.0
1564,TASA4,2023-09-20,16.00306679,16.45165976,15.94455466,16.17860317,16.11033902,8464158.0
1565,TASA4,2023-09-21,15.71050615,16.06157891,15.70075413,15.81777838,15.75926626,6055313.0
1566,TASA4,2023-09-22,15.79827434,15.98356274,15.56422583,15.73976221,15.70075413,5392950.0
1567,TASA4,2023-09-25,15.70075413,15.70075413,15.12538488,15.33992934,15.37893743,6857065.0
1568,TASA4,2023-09-26,15.36918541,15.44720158,15.15464094,15.25216115,15.15464094,5583159.0
1569,TASA4,2023-09-27,15.23265711,15.34968137,14.8133202,15.05712073,15.08637679,5156042.0
1570,TASA4,2023-09-28,15.14488892,15.51546573,15.06687275,15.37893743,15.38868945,10967397.0
1571,TASA4,2023-09-29,15.60323392,15.79827434,15.50571371,15.62273796,15.66174604,4563484.0
1572,TASA4,2023-10-02,15.65199402,15.66174604,15.03761669,15.22290509,15.12538488,5731615.0
1573,TASA4,2023-10-03,15.12538488,15.17414498,14.87183233,14.98885658,14.96935254,5769552.0
1574,TASA4,2023-10-04,14.70604797,15.14488892,14.70604797,14.9498485,14.95960052,3843649.0
1575,TASA4,2023-10-05,14.95960052,15.17414498,14.76456009,14.95960052,14.9498485,3565103.0
1576,TASA4,2023-10-06,14.91084041,15.00836062,14.55001563,14.83282424,14.9498485,4859055.0
1577,TASA4,2023-10-09,14.9498485,15.30092126,14.72555201,14.98885658,15.28141722,4792859.0
1578,TASA4,2023-10-10,15.3204253,16.2371153,15.31067328,15.98356274,16.09083498,9655724.0
1579,TASA4,2023-10-11,16.09083498,16.2371153,15.50571371,15.69100211,15.66174604,4673136.0
1580,TASA4,2023-10-13,15.62273796,15.66174604,15.21315307,15.35943339,15.29116924,3800613.0
1581,TASA4,2023-10-16,15.37893743,15.60323392,15.1351369,15.33992934,15.14488892,4840683.0
1582,TASA4,2023-10-17,15.11563286,15.4569536,15.04736871,15.29116924,15.39844147,4685362.0
1583,TASA4,2023-10-18,15.35943339,15.37893743,15.06687275,15.14488892,15.09612881,4055585.0
1584,TASA4,2023-10-19,15.10588084,15.68125009,15.03761669,15.36918541,15.08637679,6361549.0
1585,TASA4,2023-10-20,15.02786467,15.16439296,14.75480807,14.91084041,14.95960052,5245544.0
1586,TASA4,2023-10-23,14.92059243,15.43744956,14.91084041,15.2716652,15.37893743,4123402.0
1587,TASA4,2023-10-24,15.4569536,15.60323392,15.1351369,15.33017732,15.23265711,3229310.0
1588,TASA4,2023-10-25,15.31067328,15.43744956,14.82307222,14.98885658,14.9986086,5727376.0
1589,TASA4,2023-10-26,15.01811265,15.34968137,14.92059243,15.04736871,14.9986086,3518499.0
1590,TASA4,2023-10-27,14.9986086,15.20340105,14.52075956,14.69629595,14.52075956,6114527.0
1591,TASA4,2023-10-30,14.54026361,14.78406414,14.28671106,14.43299137,14.36472722,6923965.0
1592,TASA4,2023-10-31,14.48175148,14.56951967,14.26720701,14.43299137,14.43299137,5120331.0
1593,TASA4,2023-11-01,14.34522318,14.61827978,14.27695903,14.40373531,14.48175148,6524258.0
1594,TASA4,2023-11-03,14.57927169,14.97910456,14.57927169,14.80356818,14.88158435,6347992.0
1595,TASA4,2023-11-06,14.83282424,14.95960052,14.6280318,14.73530403,14.64753584,3987945.0
1596,TASA4,2023-11-07,14.70604797,15.09612881,14.61827978,14.92059243,14.92059243,5029955.0
1597,TASA4,2023-11-08,14.06241457,14.39398329,13.58456553,14.04291053,13.83811808,30187085.0
1598,TASA4,2023-11-09,13.90638223,14.25745499,13.68208574,13.88687819,13.74059787,9620076.0
1599,TASA4,2023-11-10,13.76985393,14.06241457,13.67233372,13.88687819,13.86737414,7792685.0
1600,TASA4,2023-11-13,13.91613425,14.19894286,13.91613425,14.09167063,14.15993478,5414631.0
1601,TASA4,2023-11-14,14.19894286,14.6280318,14.13067872,14.44274339,14.45249542,6802212.0
1602,TASA4,2023-11-16,14.45249542,14.56951967,14.25745499,14.37447925,14.28671106,7164022.0
1603,TASA4,2023-11-17,14.40373531,14.41348733,13.95514233,14.11117467,14.04291053,6138801.0
1604,TASA4,2023-11-20,14.07216659,14.27695903,13.91613425,14.13067872,14.04291053,6067998.0
1605,TASA4,2023-11-21,14.11117467,14.1696868,13.85762212,13.97464638,13.85762212,6637735.0
1606,TASA4,2023-11-22,13.88687819,14.20869489,13.88687819,14.07216659,14.02340648,6076594.0
1607,TASA4,2023-11-23,14.02340648,14.28671106,13.9843984,14.18919084,14.22819893,5199257.0
1608,TASA4,2023-11-24,14.21844691,14.26720701,14.05266255,14.13067872,14.05266255,3092716.0
1609,TASA4,2023-11-27,14.05266255,14.22819893,13.9843984,14.07216659,14.0331585,3903945.0
1610,TASA4,2023-11-28,14.0331585,14.23795095,14.0331585,14.14043074,14.14043074,3299477.0
1611,TASA4,2023-11-29,14.14043074,14.37447925,13.90638223,14.08191861,14.00390244,4795552.0
1612,TASA4,2023-11-30,14.00390244,14.15993478,13.89663021,14.02340648,13.96489436,6749826.0
1613,TASA4,2023-12-01,14.13067872,14.13067872,13.88687819,14.01365446,14.09167063,7247380.0
1614,TASA4,2023-12-04,14.07216659,14.15993478,13.90638223,13.99415042,13.90638223,4409687.0
1615,TASA4,2023-12-05,13.89663021,14.12092669,13.89663021,14.0331585,14.06241457,4253469.0
1616,TASA4,2023-12-06,14.11117467,14.17943882,13.80886202,13.94539031,13.86737414,5510401.0
1617,TASA4,2023-12-07,13.86737414,13.96489436,13.77960595,13.87712617,13.91613425,4785749.0
1618,TASA4,2023-12-08,13.94539031,14.06241457,13.86737414,13.94539031,13.94539031,3565778.0
1619,TASA4,2023-12-11,13.94539031,14.06241457,13.91613425,13.99415042,14.05266255,2894312.0
1620,TASA4,2023-12-12,14.05266255,14.1696868,13.9843984,14.06241457,14.14043074,4729407.0
1621,TASA4,2023-12-13,14.14043074,14.41348733,14.08191861,14.21844691,14.38423127,5858022.0
1622,TASA4,2023-12-14,14.44274339,14.76456009,14.43299137,14.6280318,14.57927169,9151033.0
1623,TASA4,2023-12-15,14.57927169,14.74505605,14.22819893,14.51100754,14.43299137,5212662.0
1624,TASA4,2023-12-18,14.51100754,15.01811265,14.50125552,14.80356818,14.97910456,6646087.0
1625,TASA4,2023-12-19,14.97910456,15.20340105,14.97910456,15.12538488,15.11563286,6019296.0
1626,TASA4,2023-12-20,15.11563286,15.41794551,15.06687275,15.22290509,15.15464094,5409767.0
1627,TASA4,2023-12-21,15.15464094,15.34968137,15.15464094,15.23265711,15.24240913,3180042.0
1628,TASA4,2023-12-22,15.25216115,15.36918541,14.95960052,15.15464094,15.04736871,4113980.0
1629,TASA4,2023-12-26,15.06687275,15.23265711,14.6280318,14.76456009,14.6280318,5374058.0
1630,TASA4,2023-12-27,14.6280318,14.75480807,14.54026361,14.63778382,14.72555201,3463887.0
1631,TASA4,2023-12-28,14.72555201,14.87183233,14.61827978,14.72555201,14.82307222,7508317.0
1632,TASA4,2024-01-02,14.82307222,14.85232828,14.33547116,14.57927169,14.39398329,8188140.0
1633,TASA4,2024-01-03,14.41348733,14.69629595,14.34522318,14.56951967,14.65728786,3790138.0
1634,TASA4,2024-01-04,14.65728786,15.07662477,14.61827978,14.87183233,14.92059243,6996552.0
1635,TASA4,2024-01-05,14.93034445,15.11563286,14.74505605,14.92059243,14.97910456,4822933.0
1636,TASA4,2024-01-08,14.97910456,15.00836062,14.77431212,14.90108839,14.85232828,3459657.0
1637,TASA4,2024-01-09,14.85232828,14.85232828,14.63778382,14.73530403,14.69629595,4253478.0
1638,TASA4,2024-01-10,14.77431212,14.80356818,14.4915035,14.57927169,14.56951967,5584790.0
1639,TASA4,2024-01-11,14.56951967,14.72555201,14.43299137,14.56951967,14.72555201,3804204.0
1640,TASA4,2024-01-12,14.71579999,14.95960052,14.66703988,14.82307222,14.70604797,3738378.0
1641,TASA4,2024-01-15,14.70604797,14.72555201,14.58902371,14.64753584,14.66703988,1802676.0
1642,TASA4,2024-01-16,14.66703988,14.8133202,14.54026361,14.64753584,14.66703988,3302583.0
1643,TASA4,2024-01-17,14.54026361,14.59877573,14.13067872,14.32571914,14.43299137,8171636.0
1644,TASA4,2024-01-18,14.43299137,14.52075956,14.18919084,14.25745499,14.23795095,3737471.0
1645,TASA4,2024-01-19,14.22819893,14.61827978,14.17943882,14.40373531,14.53051159,3426711.0
1646,TASA4,2024-01-22,14.53051159,14.61827978,14.24770297,14.41348733,14.34522318,3327265.0
1647,TASA4,2024-01-23,14.42323935,14.54026361,14.27695903,14.41348733,14.53051159,3842103.0
1648,TASA4,2024-01-24,14.57927169,14.6767919,14.23795095,14.40373531,14.24770297,3560381.0
1649,TASA4,2024-01-25,14.26720701,14.3549752,14.19894286,14.25745499,14.19894286,2530633.0
1650,TASA4,2024-01-26,14.23795095,14.3062151,14.15993478,14.21844691,14.22819893,2958299.0
1651,TASA4,2024-01-29,14.22819893,14.22819893,14.09167063,14.14043074,14.1696868,3748835.0
1652,TASA4,2024-01-30,14.1696868,14.1696868,13.9843984,14.04291053,14.09167063,5184888.0
1653,TASA4,2024-01-31,14.08191861,14.43299137,13.96489436,14.18919084,13.96489436,4411958.0
1654,TASA4,2024-02-01,13.99415042,14.19894286,13.91613425,13.99415042,14.01365446,5929148.0
1655,TASA4,2024-02-02,14.01365446,14.12092669,13.85762212,13.92588627,13.94539031,5810103.0
1656,TASA4,2024-02-05,13.94539031,14.04291053,13.75034989,13.83811808,13.77960595,4684006.0
1657,TASA4,2024-02-06,13.8478701,14.04291053,13.81861404,13.90638223,13.92588627,4364435.0
1658,TASA4,2024-02-07,13.92588627,14.06241457,13.86737414,13.97464638,14.02340648,2677469.0
1659,TASA4,2024-02-08,14.02340648,14.10142265,13.70158978,13.80886202,13.86737414,4751088.0
1660,TASA4,2024-02-09,13.86737414,14.0331585,13.7113418,13.8478701,13.75034989,3786800.0
1661,TASA4,2024-02-14,13.75034989,13.78935797,13.56506149,13.64307766,13.67233372,5080222.0
1662,TASA4,2024-02-15,13.6625817,13.92588627,13.6625817,13.80886202,13.88687819,3095683.0
1663,TASA4,2024-02-16,13.88687819,14.02340648,13.86737414,13.95514233,13.97464638,3090273.0
1664,TASA4,2024-02-19,13.97464638,14.02340648,13.74059787,13.87712617,13.82836606,4421282.0
1665,TASA4,2024-02-20,13.82836606,14.02340648,13.75034989,13.93563829,13.9843984,4770320.0
1666,TASA4,2024-02-21,13.99415042,14.13067872,13.75034989,13.87712617,13.76010191,5461441.0
1667,TASA4,2024-02-22,13.76985393,13.89663021,13.76010191,13.82836606,13.81861404,5340953.0
1668,TASA4,2024-02-23,13.81861404,13.8478701,13.67233372,13.75034989,13.73084585,3370033.0
1669,TASA4,2024-02-26,13.73084585,13.83811808,13.6625817,13.7113418,13.6625817,2420908.0
1670,TASA4,2024-02-27,13.76010191,13.89663021,13.74059787,13.82836606,13.88687819,3970893.0
1671,TASA4,2024-02-28,13.90638223,13.97464638,13.80886202,13.88687819,13.8478701,3423249.0
1672,TASA4,2024-02-29,13.83811808,13.85762212,13.74059787,13.77960595,13.74059787,3002733.0
1673,TASA4,2024-03-01,13.74059787,14.1696868,13.74059787,13.9843984,13.97464638,7202678.0
1674,TASA4,2024-03-04,13.9843984,14.01365446,13.75034989,13.85762212,13.81861404,2511354.0
1675,TASA4,2024-03-05,13.82836606,13.89663021,13.7113418,13.78935797,13.75034989,2705608.0
1676,TASA4,2024-03-06,13.75034989,13.85762212,13.74059787,13.79911,13.78935797,2097587.0
1677,TASA4,2024-03-07,13.78935797,13.83811808,13.60406957,13.68208574,13.7113418,4924793.0
1678,TASA4,2024-03-08,13.69183776,13.93563829,13.60406957,13.78935797,13.73084585,4744466.0
1679,TASA4,2024-03-11,13.75034989,13.81861404,13.63332564,13.70158978,13.76010191,3445005.0
1680,TASA4,2024-03-12,13.76010191,13.80886202,13.65282968,13.7113418,13.7113418,3090490.0
1681,TASA4,2024-03-13,13.7113418,13.77960595,13.49679734,13.59431755,13.51630138,5776774.0
1682,TASA4,2024-03-14,13.51630138,13.60406957,13.38952511,13.45778925,13.5260534,4464968.0
1683,TASA4,2024-03-15,13.54555744,13.65282968,13.44803723,13.53580542,13.48704532,2658130.0
1684,TASA4,2024-03-18,13.51630138,13.73084585,13.50654936,13.61382159,13.7113418,3377069.0
1685,TASA4,2024-03-19,13.62357361,13.80886202,13.61382159,13.69183776,13.62357361,3850037.0
1686,TASA4,2024-03-20,13.65282968,13.77960595,13.56506149,13.67233372,13.73084585,3821057.0
1687,TASA4,2024-03-21,13.73084585,13.77960595,13.60406957,13.67233372,13.62357361,2640078.0
1688,TASA4,2024-03-22,13.62357361,13.64307766,13.51630138,13.56506149,13.54555744,3274757.0
1689,TASA4,2024-03-25,13.54555744,13.59431755,13.09696447,13.23349277,13.12622053,9821998.0
1690,TASA4,2024-03-26,13.19448468,13.21398872,13.07746043,13.13597255,13.11646851,4522064.0
1691,TASA4,2024-03-27,12.88242,13.03845234,12.66787554,12.77514777,12.75564373,11349544.0
1692,TASA4,2024-03-28,12.77514777,13.2042367,12.77514777,13.09696447,13.12622053,5621830.0
1693,TASA4,2024-04-01,13.12622053,13.2042367,12.71663564,12.80440383,12.75564373,7381315.0
1694,GOAU4,2023-04-04,10.18126065,10.24982133,10.00128888,10.06127946,10.00128888,68311439.0
1695,GOAU4,2023-04-05,9.98414872,10.01842906,9.58135473,9.68419575,9.69276583,109648984.0
1696,GOAU4,2023-04-06,9.67562566,9.71847609,9.55564448,9.64991542,9.66705558,84967146.0
1697,GOAU4,2023-04-10,9.69276583,10.07841963,9.66705558,9.93272821,9.9412983,72804305.0
1698,GOAU4,2023-04-11,10.07841963,10.54977429,10.07841963,10.42122303,10.42979311,148249767.0
1699,GOAU4,2023-04-12,10.47264353,10.47264353,10.19840081,10.32695209,10.25839141,177259090.0
1700,GOAU4,2023-04-13,10.27553159,10.48121362,10.16412048,10.33552217,10.3783726,152368174.0
1701,GOAU4,2023-04-14,10.34409226,10.48121362,10.22411108,10.41265294,10.42979311,92489407.0
1702,GOAU4,2023-04-17,10.44693328,10.56691446,10.30981192,10.41265294,10.3783726,81164619.0
1703,GOAU4,2023-04-18,10.46407345,10.49835379,10.26696149,10.36123242,10.36123242,63039260.0
1704,GOAU4,2023-04-19,10.26696149,10.32695209,10.03556922,10.12984014,10.18983074,67685974.0
1705,GOAU4,2023-04-20,10.11269997,10.28410166,10.08698972,10.2069709,10.18983074,51312663.0
1706,GOAU4,2023-04-24,9.97557862,9.97557862,9.75275643,9.8813077,9.88987778,84720213.0
1707,GOAU4,2023-04-25,9.76989659,9.81274701,9.52136414,9.58992482,9.56421456,93271767.0
1708,GOAU4,2023-04-26,9.5984949,9.75275643,9.5470744,9.60706497,9.5984949,87411001.0
1709,GOAU4,2023-04-27,9.5984949,9.76989659,9.5385043,9.64991542,9.70133592,40138839.0
1710,GOAU4,2023-04-28,9.72704617,9.99271879,9.67562566,9.91558804,9.99271879,74717652.0
1711,GOAU4,2023-05-02,9.94986838,9.99271879,9.58135473,9.66705558,9.65848549,87171414.0
1712,GOAU4,2023-05-03,9.77846668,9.83845727,9.44423338,9.67562566,9.75275643,144622836.0
1713,GOAU4,2023-05-04,9.7613265,10.02699913,9.34996244,9.52993421,9.42709321,174775091.0
1714,GOAU4,2023-05-05,9.5385043,9.88987778,9.38424278,9.64991542,9.85559745,262770363.0
1715,GOAU4,2023-05-08,9.98414872,10.02699913,9.79560684,9.92415812,9.89844786,115151184.0
1716,GOAU4,2023-05-09,9.85559745,10.01842906,9.70990599,9.90701795,9.94986838,69437259.0
1717,GOAU4,2023-05-10,9.97557862,10.01842906,9.58135473,9.70990599,9.70133592,105166153.0
1718,GOAU4,2023-05-11,9.62420515,9.62420515,9.45280346,9.52136414,9.58135473,97781863.0
1719,GOAU4,2023-05-12,9.55564448,9.68419575,9.47851372,9.58992482,9.61563507,81068205.0
1720,GOAU4,2023-05-15,9.74418634,9.85559745,9.68419575,9.72704617,9.70133592,81766946.0
1721,GOAU4,2023-05-16,9.71308332,9.80959995,9.44985614,9.56392123,9.49372733,96086505.0
1722,GOAU4,2023-05-17,9.61656668,9.86224539,9.58146973,9.76572875,9.79205147,78717462.0
1723,GOAU4,2023-05-18,9.83592267,9.90611659,9.70430907,9.80082571,9.87979388,56699973.0
1724,GOAU4,2023-05-19,9.91489082,9.93243931,9.7306318,9.80082571,9.80959995,52026993.0
1725,GOAU4,2023-05-22,9.78327723,10.21321497,9.74818027,10.0640529,10.12547258,95490801.0
1726,GOAU4,2023-05-23,10.09914986,10.26586042,10.02895595,10.18689226,10.16056953,94550243.0
1727,GOAU4,2023-05-24,10.11669835,10.11669835,9.88856811,9.95876203,9.90611659,82820317.0
1728,GOAU4,2023-05-25,10.00263323,10.1956665,9.88856811,10.01140747,9.92366507,108539011.0
1729,GOAU4,2023-05-26,10.11669835,10.30973161,10.08160137,10.22198922,10.23076345,105874166.0
1730,GOAU4,2023-05-29,10.33605433,10.39747402,10.16934379,10.23953768,10.1956665,41744654.0
1731,GOAU4,2023-05-30,10.28340889,10.28340889,9.90611659,9.96753626,9.94998779,73213527.0
1732,GOAU4,2023-05-31,9.87101964,9.93243931,9.77450298,9.82714843,9.83592267,79507093.0
1733,GOAU4,2023-06-01,9.94121353,10.00263323,9.78327723,9.90611659,9.94998779,68079363.0
1734,GOAU4,2023-06-02,10.08160137,10.37992552,10.04650442,10.26586042,10.26586042,84667592.0
1735,GOAU4,2023-06-05,10.30095737,10.34482857,10.09037562,10.21321497,10.23953768,49781726.0
1736,GOAU4,2023-06-06,10.28340889,10.31850586,10.14302107,10.22198922,10.23076345,72493617.0
1737,GOAU4,2023-06-07,10.30973161,10.31850586,10.09914986,10.22198922,10.28340889,104133403.0
1738,GOAU4,2023-06-09,10.35360281,10.46766792,10.30973161,10.36237705,10.34482857,57422749.0
1739,GOAU4,2023-06-12,10.33605433,10.34482857,10.12547258,10.26586042,10.31850586,76660050.0
1740,GOAU4,2023-06-13,10.35360281,10.38869978,10.21321497,10.28340889,10.26586042,94630327.0
1741,GOAU4,2023-06-14,10.33605433,10.65192696,10.30095737,10.53786184,10.63437848,195797796.0
1742,GOAU4,2023-06-15,10.62560424,10.68702391,10.52908761,10.59928152,10.61683,67971139.0
1743,GOAU4,2023-06-16,10.59050728,10.69579817,10.49399064,10.64315272,10.67824968,102612799.0
1744,GOAU4,2023-06-19,10.65192696,10.83618599,10.59928152,10.71334663,10.78354056,85630698.0
1745,GOAU4,2023-06-20,10.77476632,10.78354056,10.55541033,10.65192696,10.71334663,70009501.0
1746,GOAU4,2023-06-21,10.67824968,10.68702391,10.53786184,10.59928152,10.62560424,76977993.0
1747,GOAU4,2023-06-22,10.62560424,10.70457241,10.39747402,10.46766792,10.49399064,67111174.0
1748,GOAU4,2023-06-23,10.44134522,10.49399064,10.33605433,10.43257097,10.46766792,47653676.0
1749,GOAU4,2023-06-26,10.46766792,10.60805576,10.4150225,10.54663609,10.57295881,55641989.0
1750,GOAU4,2023-06-27,10.70457241,10.74844359,10.50276488,10.58173304,10.56418457,65605634.0
1751,GOAU4,2023-06-28,10.59928152,10.67824968,10.34482857,10.43257097,10.37992552,75855683.0
1752,GOAU4,2023-06-29,10.42379673,10.52908761,10.30095737,10.45889368,10.47644217,105541230.0
1753,GOAU4,2023-06-30,10.52031337,10.60805576,10.36237705,10.40624825,10.37115128,100153079.0
1754,GOAU4,2023-07-03,10.45011944,10.82741176,10.42379673,10.72212088,10.75721783,87668369.0
1755,GOAU4,2023-07-04,10.73966935,10.95025112,10.64315272,10.72212088,10.72212088,35540719.0
1756,GOAU4,2023-07-05,10.72212088,10.80986328,10.61683,10.73089512,10.73089512,44737330.0
1757,GOAU4,2023-07-06,10.66947544,10.74844359,10.50276488,10.59050728,10.61683,77461664.0
1758,GOAU4,2023-07-07,10.61683,10.96779959,10.61683,10.84496023,10.85373447,56553855.0
